r [m]	R_1(r) [∛(1/m)] 		R_2(r) [∛(1/m)] 		R_3(r) [∛(1/m)] 		R_4(r) [∛(1/m)] 		R_5(r) [∛(1/m)] 		R_6(r) [∛(1/m)] 		R_7(r) [∛(1/m)] 		R_8(r) [∛(1/m)] 		R_9(r) [∛(1/m)] 		R_10(r) [∛(1/m)] 		R_11(r) [∛(1/m)] 		R_12(r) [∛(1/m)] 		R_13(r) [∛(1/m)] 		R_14(r) [∛(1/m)] 		R_15(r) [∛(1/m)] 		R_16(r) [∛(1/m)] 		R_17(r) [∛(1/m)] 		R_18(r) [∛(1/m)] 		R_19(r) [∛(1/m)] 		R_20(r) [∛(1/m)] 	
  1.85209318e+14 -9.83092707e+12 -9.71272798e+13 -5.88741205e+13
  9.66539978e+13  1.31035799e+14  9.10425411e+13 -1.13826614e+14
  1.54694773e+13  6.44705297e+13  1.80629010e+14  4.81380950e+13]
4.659655E-10 [ 1.34407187e+14 -2.22776112e+12  1.07976393e+14  1.04625901e+14
  4.05688748e+13  1.99448809e+14  6.22836156e+13  1.07530857e+14
  1.85631222e+14 -8.02944666e+12 -9.65081830e+13 -6.06017991e+13
  9.46331577e+13  1.31630207e+14  9.32896594e+13 -1.12569770e+14
  1.35714763e+13  6.14571319e+13  1.80978511e+14  5.17139936e+13]
4.661130E-10 [ 1.34416181e+14 -2.44716579e+12  1.07581056e+14  1.04860120e+14
  3.97447420e+13  1.99208888e+14  6.33091097e+13  1.06418997e+14
  1.86035956e+14 -6.23168130e+12 -9.58621538e+13 -6.23034688e+13
  9.25935981e+13  1.32174337e+14  9.55263374e+13 -1.11255559e+14
  1.17219348e+13  5.84134605e+13  1.81239055e+14  5.52581079e+13]
4.662606E-10 [ 1.34425154e+14 -2.66587550e+12  1.07185661e+14  1.05091158e+14
  3.89217490e+13  1.98963814e+14  6.43265305e+13  1.05300286e+14
  1.86423544e+14 -4.43793145e+12 -9.51894791e+13 -6.39788134e+13
  9.05360617e+13  1.32668249e+14  9.77516368e+13 -1.09884936e+14
  9.92161487e+12  5.53416170e+13  1.81410891e+14  5.87677640e+13]
4.664081E-10 [ 1.34434106e+14 -2.88389486e+12  1.06790212e+14  1.05319029e+14
  3.80999150e+13  1.98713621e+14  6.53358419e+13  1.04174879e+14
  1.86794014e+14 -2.64849390e+12 -9.44904491e+13 -6.56275266e+13
  8.84612900e+13  1.33112017e+14  9.99646316e+13 -1.08458877e+14
  8.17124521e+12  5.22437041e+13  1.81494329e+14  6.22403362e+13]
4.665557E-10 [ 1.34443038e+14 -3.10122854e+12  1.06394708e+14  1.05543744e+14
  3.72792585e+13  1.98458344e+14  6.63370090e+13  1.03042924e+14
  1.87147396e+14 -8.63661810e+11 -9.37653569e+13 -6.72493116e+13
  8.63700236e+13  1.33505735e+14  1.02164409e+14 -1.06978374e+14
  6.47152121e+12  4.91218236e+13  1.81489739e+14  6.56732481e+13]
4.667033E-10 [ 1.34451950e+14 -3.31788125e+12  1.05999151e+14  1.05765318e+14
  3.64597975e+13  1.98198018e+14  6.73299980e+13  1.01904574e+14
  1.87483722e+14  9.16275248e+11 -9.30144982e+13 -6.88438810e+13
  8.42630017e+13  1.33849513e+14  1.04350069e+14 -1.05444441e+14
  4.82310499e+12  4.59780758e+13  1.81397550e+14  6.90639741e+13]
4.668510E-10 [ 1.34460842e+14 -3.53385769e+12  1.05603542e+14  1.05983763e+14
  3.56415497e+13  1.97932679e+14  6.83147762e+13  1.00759978e+14
  1.87803024e+14  2.69103082e+12 -9.22381717e+13 -7.04109565e+13
  8.21409625e+13  1.34143477e+14  1.06520723e+14 -1.03858107e+14
  3.22662591e+12  4.28145589e+13  1.81218248e+14  7.24100396e+13]
4.669986E-10 [ 1.34469714e+14 -3.74916246e+12  1.05207882e+14  1.06199091e+14
  3.48245331e+13  1.97662361e+14  6.92913110e+13  9.96092839e+13
  1.88105340e+14  4.46032084e+12 -9.14366793e+13 -7.19502680e+13
  8.00046439e+13  1.34387772e+14  1.08675498e+14 -1.02220418e+14
  1.68268122e+12  3.96333690e+13  1.80952373e+14  7.57090214e+13]
4.671463E-10 [ 1.34478565e+14 -3.96380000e+12  1.04812173e+14  1.06411316e+14
  3.40087656e+13  1.97387098e+14  7.02595704e+13  9.84526425e+13
  1.88390704e+14  6.22386344e+12 -9.06103259e+13 -7.34615534e+13
  7.78547838e+13  1.34582556e+14  1.10813528e+14 -1.00532442e+14
  1.91836175e+11  3.64365993e+13  1.80600524e+14  7.89585482e+13]
4.672940E-10 [ 1.34487398e+14 -4.17777464e+12  1.04416417e+14  1.06620450e+14
  3.31942655e+13  1.97106927e+14  7.12195226e+13  9.72902026e+13
  1.88659157e+14  7.98137889e+12 -8.97594196e+13 -7.49445590e+13
  7.56921197e+13  1.34728007e+14  1.12933962e+14 -9.87952590e+13
 -1.24537605e+12  3.32263393e+13  1.80163355e+14  8.21563024e+13]
4.674418E-10 [ 1.34496210e+14 -4.39109058e+12  1.04020614e+14  1.06826506e+14
  3.23810510e+13  1.96821881e+14  7.21711361e+13  9.61221134e+13
  1.88910738e+14  9.73258970e+12 -8.88842717e+13 -7.63990390e+13
  7.35173885e+13  1.34824315e+14  1.15035961e+14 -9.70099680e+13
 -2.62845439e+12  3.00046732e+13  1.79641572e+14  8.53000207e+13]
4.675896E-10 [ 1.34505003e+14 -4.60375187e+12  1.03624766e+14  1.07029494e+14
  3.15691409e+13  1.96531997e+14  7.31143798e+13  9.49485240e+13
  1.89145489e+14  1.14772206e+13 -8.79851965e+13 -7.78247560e+13
  7.13313265e+13  1.34871689e+14  1.17118699e+14 -9.51776834e+13
 -3.95692996e+12  2.67736792e+13  1.79035936e+14  8.83874963e+13]
4.677374E-10 [ 1.34513777e+14 -4.81576246e+12  1.03228876e+14  1.07229428e+14
  3.07585539e+13  1.96237308e+14  7.40492229e+13  9.37695835e+13
  1.89363454e+14  1.32149985e+13 -8.70625114e+13 -7.92214804e+13
  6.91346693e+13  1.34870351e+14  1.19181362e+14 -9.32995347e+13
 -5.23036610e+12  2.35354279e+13  1.78347262e+14  9.14165793e+13]
4.678852E-10 [ 1.34522531e+14 -5.02712615e+12  1.02832945e+14  1.07426318e+14
  2.99493090e+13  1.95937851e+14  7.49756349e+13  9.25854409e+13
  1.89564678e+14  1.49456526e+13 -8.61165367e+13 -8.05889913e+13
  6.69281515e+13  1.34820543e+14  1.21223148e+14 -9.13766662e+13
 -6.44835841e+12  2.02919816e+13  1.77576414e+14  9.43851783e+13]
4.680330E-10 [ 1.34531266e+14 -5.23784662e+12  1.02436977e+14  1.07620177e+14
  2.91414253e+13  1.95633660e+14  7.58935858e+13  9.13962452e+13
  1.89749208e+14  1.66689144e+13 -8.51475956e+13 -8.19270756e+13
  6.47125063e+13  1.34722517e+14  1.23243271e+14 -8.94102363e+13
 -7.61053473e+12  1.70453928e+13  1.76724309e+14  9.72912615e+13]
4.681809E-10 [ 1.34539982e+14 -5.44792743e+12  1.02040972e+14  1.07811016e+14
  2.83349220e+13  1.95324770e+14  7.68030458e+13  9.02021455e+13
  1.89917094e+14  1.83845178e+13 -8.41560145e+13 -8.32355288e+13
  6.24884659e+13  1.34576545e+14  1.25240956e+14 -8.74014173e+13
 -8.71655518e+12  1.37977034e+13  1.75791913e+14  1.00132858e+14]
4.683288E-10 [ 1.34548680e+14 -5.65737201e+12  1.01644935e+14  1.07998846e+14
  2.75298189e+13  1.95011218e+14  7.77039856e+13  8.90032905e+13
  1.90068386e+14  2.00921989e+13 -8.31421222e+13 -8.45141543e+13
  6.02567608e+13  1.34382912e+14  1.27215442e+14 -8.53513941e+13
 -9.76611211e+12  1.05509435e+13  1.74780241e+14  1.02908058e+14]
4.684767E-10 [ 1.34557358e+14 -5.86618367e+12  1.01248867e+14  1.08183679e+14
  2.67261356e+13  1.94693039e+14  7.85963762e+13  8.77998294e+13
  1.90203135e+14  2.17916961e+13 -8.21062508e+13 -8.57627642e+13
  5.80181199e+13  1.34141918e+14  1.29165984e+14 -8.32613642e+13
 -1.07589301e+13  7.30713003e+12  1.73690357e+14  1.05615014e+14]
4.686247E-10 [ 1.34566017e+14 -6.07436560e+12  1.00852771e+14  1.08365525e+14
  2.59238919e+13  1.94370267e+14  7.94801890e+13  8.65919108e+13
  1.90321396e+14  2.34827503e+13 -8.10487348e+13 -8.69811785e+13
  5.57732703e+13  1.33853878e+14  1.31091849e+14 -8.11325372e+13
 -1.16947660e+13  4.06826617e+12  1.72523371e+14  1.08251944e+14]
4.687727E-10 [ 1.34574658e+14 -6.28192088e+12  1.00456651e+14  1.08544396e+14
  2.51231080e+13  1.94042940e+14  8.03553959e+13  8.53796838e+13
  1.90423225e+14  2.51651048e+13 -7.99699117e+13 -8.81692259e+13
  5.35229369e+13  1.33519124e+14  1.32992320e+14 -7.89661337e+13
 -1.25734086e+13  8.36339880e+11  1.71280440e+14  1.10817128e+14]
4.689207E-10 [ 1.34583280e+14 -6.48885245e+12  1.00060509e+14  1.08720301e+14
  2.43238042e+13  1.93711092e+14  8.12219691e+13  8.41632971e+13
  1.90508679e+14  2.68385053e+13 -7.88701215e+13 -8.93267432e+13
  5.12678427e+13  1.33137999e+14  1.34866691e+14 -7.67633851e+13
 -1.33946789e+13 -2.38667702e+12  1.69962766e+14  1.13308915e+14]
4.690687E-10 [ 1.34591884e+14 -6.69516315e+12  9.96643490e+13  1.08893253e+14
  2.35260009e+13  1.93374760e+14  8.20798812e+13  8.29428995e+13
  1.90577818e+14  2.85027000e+13 -7.77497069e+13 -9.04535756e+13
  4.90087082e+13  1.32710864e+14  1.36714276e+14 -7.45255329e+13
 -1.41584298e+13 -5.59882990e+12  1.68571593e+14  1.15725715e+14]
4.692167E-10 [ 1.34600469e+14 -6.90085569e+12  9.92681747e+13  1.09063261e+14
  2.27297187e+13  1.93033980e+14  8.29291052e+13  8.17186399e+13
  1.90630702e+14  3.01574395e+13 -7.66090132e+13 -9.15495769e+13
  4.67462512e+13  1.32238090e+14  1.38534399e+14 -7.22538281e+13
 -1.48645463e+13 -8.79818237e+12  1.67108211e+14  1.18066010e+14]
4.693648E-10 [ 1.34609036e+14 -7.10593269e+12  9.88719896e+13  1.09230336e+14
  2.19349786e+13  1.92688789e+14  8.37696148e+13  8.04906670e+13
  1.90667394e+14  3.18024770e+13 -7.54483883e+13 -9.26146089e+13
  4.44811871e+13  1.31720068e+14  1.40326403e+14 -6.99495305e+13
 -1.55129449e+13 -1.19828173e+13  1.65573949e+14  1.20328347e+14]
4.695129E-10 [ 1.34617584e+14 -7.31039662e+12  9.84757973e+13  1.09394489e+14
  2.11418014e+13  1.92339222e+14  8.46013839e+13  7.92591295e+13
  1.90687960e+14  3.34375683e+13 -7.42681824e+13 -9.36485422e+13
  4.22142281e+13  1.31157197e+14  1.42089643e+14 -6.76139085e+13
 -1.61035738e+13 -1.51508380e+13  1.63970179e+14  1.22511342e+14]
4.696610E-10 [ 1.34626114e+14 -7.51424987e+12  9.80796021e+13  1.09555729e+14
  2.03502085e+13  1.91985316e+14  8.54243869e+13  7.80241761e+13
  1.90692465e+14  3.50624716e+13 -7.30687483e+13 -9.46512556e+13
  3.99460836e+13  1.30549894e+14  1.43823492e+14 -6.52482380e+13
 -1.66364130e+13 -1.83003687e+13  1.62298311e+14  1.24613679e+14]
4.698092E-10 [ 1.34634626e+14 -7.71749470e+12  9.76834079e+13  1.09714067e+14
  1.95602211e+13  1.91627109e+14  8.62385987e+13  7.67859556e+13
  1.90680977e+14  3.66769479e+13 -7.18504411e+13 -9.56226365e+13
  3.76774597e+13  1.29898588e+14  1.45527337e+14 -6.28538019e+13
 -1.71114735e+13 -2.14295564e+13  1.60559794e+14  1.26634114e+14]
4.699573E-10 [ 1.34643120e+14 -7.92013327e+12  9.72872192e+13  1.09869513e+14
  1.87718609e+13  1.91264636e+14  8.70439946e+13  7.55446165e+13
  1.90653567e+14  3.82807607e+13 -7.06136182e+13 -9.65625806e+13
  3.54090588e+13  1.29203722e+14  1.47200583e+14 -6.04318899e+13
 -1.75287978e+13 -2.45365708e+13  1.58756113e+14  1.28571470e+14]
4.701055E-10 [ 1.34651595e+14 -8.12216762e+12  9.68910404e+13  1.10022077e+14
  1.79851496e+13  1.90897935e+14  8.78405506e+13  7.43003075e+13
  1.90610306e+14  3.98736762e+13 -6.93586395e+13 -9.74709922e+13
  3.31415801e+13  1.28465750e+14  1.48842647e+14 -5.79837973e+13
 -1.78884593e+13 -2.76196063e+13  1.56888791e+14  1.30424642e+14]
4.702537E-10 [ 1.34660052e+14 -8.32359969e+12  9.64948760e+13  1.10171769e+14
  1.72001090e+13  1.90527044e+14  8.86282430e+13  7.30531771e+13
  1.90551268e+14  4.14554635e+13 -6.80858667e+13 -9.83477839e+13
  3.08757188e+13  1.27685142e+14  1.50452967e+14 -5.55108248e+13
 -1.81905621e+13 -3.06768821e+13  1.54959384e+14  1.32192595e+14]
4.704020E-10 [ 1.34668491e+14 -8.52443132e+12  9.60987311e+13  1.10318599e+14
  1.64167612e+13  1.90152000e+14  8.94070487e+13  7.18033739e+13
  1.90476528e+14  4.30258942e+13 -6.67956640e+13 -9.91928771e+13
  2.86121662e+13  1.26862380e+14  1.52030994e+14 -5.30142778e+13
 -1.84352413e+13 -3.37066435e+13  1.52969483e+14  1.33874368e+14]
4.705502E-10 [ 1.34676912e+14 -8.72466422e+12  9.57026104e+13  1.10462576e+14
  1.56351286e+13  1.89772840e+14  9.01769451e+13  7.05510462e+13
  1.90386164e+14  4.45847427e+13 -6.54883975e+13 -1.00006201e+14
  2.63516093e+13  1.25997958e+14  1.53576197e+14 -5.04954657e+13
 -1.86226621e+13 -3.67071631e+13  1.50920710e+14  1.35469068e+14]
4.706985E-10 [ 1.34685315e+14 -8.92430001e+12  9.53065191e+13  1.10603712e+14
  1.48552335e+13  1.89389603e+14  9.09379102e+13  6.92963425e+13
  1.90280254e+14  4.61317864e+13 -6.41644355e+13 -1.00787695e+14
  2.40947310e+13  1.25092383e+14  1.55088060e+14 -4.79557012e+13
 -1.87530199e+13 -3.96767409e+13  1.48814717e+14  1.36975875e+14]
4.708468E-10 [ 1.34693700e+14 -9.12334022e+12  9.49104626e+13  1.10742014e+14
  1.40770984e+13  1.89002326e+14  9.16899224e+13  6.80394111e+13
  1.90158880e+14  4.76668054e+13 -6.28241481e+13 -1.01537305e+14
  2.18422096e+13  1.24146174e+14  1.56566085e+14 -4.53962999e+13
 -1.88265401e+13 -4.26137060e+13  1.46653189e+14  1.38394043e+14]
4.709951E-10 [ 1.34702067e+14 -9.32178626e+12  9.45144463e+13  1.10877494e+14
  1.33007462e+13  1.88611048e+14  9.24329609e+13  6.67804002e+13
  1.90022125e+14  4.91895826e+13 -6.14679074e+13 -1.02254986e+14
  1.95947187e+13  1.23159862e+14  1.58009792e+14 -4.28185797e+13
 -1.88434778e+13 -4.55164169e+13  1.44437837e+14  1.39722894e+14]
4.711434E-10 [ 1.34710416e+14 -9.51963945e+12  9.41184757e+13  1.11010161e+14
  1.25261998e+13  1.88215808e+14  9.31670052e+13  6.55194580e+13
  1.89870072e+14  5.06999039e+13 -6.00960874e+13 -1.02940701e+14
  1.73529272e+13  1.22133990e+14  1.59418715e+14 -4.02238598e+13
 -1.88041175e+13 -4.83832626e+13  1.42170398e+14  1.40961826e+14]
4.712918E-10 [ 1.34718747e+14 -9.71690098e+12  9.37225568e+13  1.11140024e+14
  1.17534821e+13  1.87816643e+14  9.38920356e+13  6.42567326e+13
  1.89702808e+14  5.21975584e+13 -5.87090636e+13 -1.03594425e+14
  1.51174986e+13  1.21069112e+14  1.60792408e+14 -3.76134606e+13
 -1.87087725e+13 -5.12126634e+13  1.39852638e+14  1.42110308e+14]
4.714402E-10 [ 1.34727060e+14 -9.91357198e+12  9.33266954e+13  1.11267093e+14
  1.09826165e+13  1.87413594e+14  9.46080329e+13  6.29923719e+13
  1.89520422e+14  5.36823377e+13 -5.73072135e+13 -1.04216136e+14
  1.28890915e+13  1.19965795e+14  1.62130441e+14 -3.49887026e+13
 -1.85577853e+13 -5.40030714e+13  1.37486345e+14  1.43167880e+14]
4.715886E-10 [ 1.34735355e+14 -1.01096535e+13  9.29308976e+13  1.11391377e+14
  1.02136262e+13  1.87006699e+14  9.53149786e+13  6.17265238e+13
  1.89323004e+14  5.51540368e+13 -5.58909161e+13 -1.04805824e+14
  1.06683591e+13  1.18824614e+14  1.63432401e+14 -3.23509061e+13
 -1.83515266e+13 -5.67529720e+13  1.35073331e+14  1.44134156e+14]
4.717370E-10 [ 1.34743631e+14 -1.03051464e+13  9.25351698e+13  1.11512887e+14
  9.44653491e+12  1.86595998e+14  9.60128547e+13  6.04593360e+13
  1.89110645e+14  5.66124537e+13 -5.44605521e+13 -1.05363488e+14
  8.45594876e+12  1.17646159e+14  1.64697894e+14 -2.97013904e+13
 -1.80903953e+13 -5.94608836e+13  1.32615429e+14  1.45008822e+14]
4.718855E-10 [ 1.34751890e+14 -1.05000515e+13  9.21395184e+13  1.11631631e+14
  8.68136616e+12  1.86181531e+14  9.67016439e+13  5.91909561e+13
  1.88883440e+14  5.80573894e+13 -5.30165035e+13 -1.05889133e+14
  6.25250229e+12  1.16431028e+14  1.65926541e+14 -2.70414735e+13
 -1.77748180e+13 -6.21253594e+13  1.30114492e+14  1.45791634e+14]
4.720339E-10 [ 1.34760131e+14 -1.06943695e+13  9.17439500e+13  1.11747619e+14
  7.91814379e+12  1.85763337e+14  9.73813295e+13  5.79215315e+13
  1.88641484e+14  5.94886481e+13 -5.15591538e+13 -1.06382775e+14
  4.05865550e+12  1.15179829e+14  1.67117983e+14 -2.43724707e+13
 -1.74052489e+13 -6.47449873e+13  1.27572393e+14  1.46482421e+14]
4.721824E-10 [ 1.34768354e+14 -1.08881012e+13  9.13484714e+13  1.11860861e+14
  7.15689175e+12  1.85341456e+14  9.80518956e+13  5.66512096e+13
  1.88384874e+14  6.09060371e+13 -5.00888880e+13 -1.06844435e+14
  1.87503806e+12  1.13893182e+14  1.68271878e+14 -2.16956951e+13
 -1.69821691e+13 -6.73183912e+13  1.24991022e+14  1.47081083e+14]
4.723309E-10 [ 1.34776558e+14 -1.10812470e+13  9.09530895e+13  1.11971367e+14
  6.39763412e+12  1.84915930e+14  9.87133268e+13  5.53801374e+13
  1.88113710e+14  6.23093671e+13 -4.86060921e+13 -1.07274147e+14
 -2.97726641e+11  1.12571716e+14  1.69387902e+14 -1.90124559e+13
 -1.65060863e+13 -6.98442312e+13  1.22372285e+14  1.47587593e+14]
4.724794E-10 [ 1.34784745e+14 -1.12738073e+13  9.05578115e+13  1.12079145e+14
  5.64039510e+12  1.84486799e+14  9.93656085e+13  5.41084619e+13
  1.87828093e+14  6.36984518e+13 -4.71111536e+13 -1.07671950e+14
 -2.45902168e+12  1.11216070e+14  1.70465748e+14 -1.63240586e+13
 -1.59775346e+13 -7.23212045e+13  1.19718103e+14  1.48001990e+14]
4.726280E-10 [ 1.34792914e+14 -1.14657826e+13  9.01626446e+13  1.12184206e+14
  4.88519904e+12  1.84054103e+14  1.00008727e+14  5.28363298e+13
  1.87528126e+14  6.50731084e+13 -4.56044608e+13 -1.08037893e+14
 -4.60823680e+12  1.09826892e+14  1.71505129e+14 -1.36318038e+13
 -1.53970738e+13 -7.47480459e+13  1.17030411e+14  1.48324389e+14]
4.727765E-10 [ 1.34801064e+14 -1.16571731e+13  8.97675962e+13  1.12286558e+14
  4.13207040e+12  1.83617885e+14  1.00642668e+14  5.15638876e+13
  1.87213915e+14  6.64331573e+13 -4.40864032e+13 -1.08372033e+14
 -6.74476857e+12  1.08404839e+14  1.72505774e+14 -1.09369871e+13
 -1.47652892e+13 -7.71235285e+13  1.14311153e+14  1.48554970e+14]
4.729251E-10 [ 1.34809196e+14 -1.18479790e+13  8.93726740e+13  1.12386212e+14
  3.38103374e+12  1.83178185e+14  1.01267421e+14  5.02912816e+13
  1.86885564e+14  6.77784223e+13 -4.25573714e+13 -1.08674436e+14
 -8.86802055e+12  1.06950577e+14  1.73467430e+14 -8.24089795e+12
 -1.40827911e+13 -7.94464642e+13  1.11562286e+14  1.48693985e+14]
4.730737E-10 [ 1.34817310e+14 -1.20382003e+13  8.89778857e+13  1.12483178e+14
  2.63211378e+12  1.82735045e+14  1.01882972e+14  4.90186579e+13
  1.86543184e+14  6.91087307e+13 -4.10177567e+13 -1.08945174e+14
 -1.09774035e+13  1.05464782e+14  1.74389864e+14 -5.54481950e+12
 -1.33502140e+13 -8.17157044e+13  1.08785777e+14  1.48741753e+14]
4.732223E-10 [ 1.34825406e+14 -1.22278372e+13  8.85832392e+13  1.12577463e+14
  1.88533529e+12  1.82288508e+14  1.02489312e+14  4.77461622e+13
  1.86186884e+14  7.04239131e+13 -3.94679511e+13 -1.09184331e+14
 -1.30723355e+13  1.03948136e+14  1.75272860e+14 -2.85002767e+12
 -1.25682168e+13 -8.39301402e+13  1.05983597e+14  1.48698662e+14]
4.733709E-10 [ 1.34833483e+14 -1.24168895e+13  8.81887426e+13  1.12669080e+14
  1.14072295e+12  1.81838615e+14  1.03086429e+14  4.64739395e+13
  1.85816777e+14  7.17238041e+13 -3.79083470e+13 -1.09391997e+14
 -1.51522429e+13  1.02401330e+14  1.76116219e+14 -1.57789889e+11
 -1.17374814e+13 -8.60887039e+13  1.03157725e+14  1.48565167e+14]
4.735196E-10 [ 1.34841542e+14 -1.26053573e+13  8.77944036e+13  1.12758036e+14
  3.98300977e+11  1.81385409e+14  1.03674316e+14  4.52021339e+13
  1.85432976e+14  7.30082427e+13 -3.63393362e+13 -1.09568270e+14
 -1.72165612e+13  1.00825061e+14  1.76919765e+14  2.53063665e+12
 -1.08587123e+13 -8.81903702e+13  1.00310142e+14  1.48341789e+14]
4.736682E-10 [ 1.34849582e+14 -1.27932408e+13  8.74002299e+13  1.12844343e+14
 -3.41906956e+11  1.80928931e+14  1.04252964e+14  4.39308876e+13
  1.85035596e+14  7.42770724e+13 -3.47613096e+13 -1.09713258e+14
 -1.92647354e+13  9.92200330e+13  1.77683336e+14  5.21400603e+12
 -9.93263544e+12 -9.02341567e+13  9.74428287e+13  1.48029113e+14]
4.738169E-10 [ 1.34857605e+14 -1.29805401e+13  8.70062289e+13  1.12928010e+14
 -1.07987774e+12  1.80469224e+14  1.04822367e+14  4.26603417e+13
  1.84624753e+14  7.55301417e+13 -3.31746570e+13 -1.09827077e+14
 -2.12962204e+13  9.75869544e+13  1.78406792e+14  7.89108421e+12
 -8.95999757e+12 -9.22191240e+13  9.45577669e+13  1.47627791e+14]
4.739656E-10 [ 1.34865608e+14 -1.31672556e+13  8.66124080e+13  1.13009046e+14
 -1.81558883e+12  1.80006329e+14  1.05382521e+14  4.13906356e+13
  1.84200565e+14  7.67673033e+13 -3.15797672e+13 -1.09909848e+14
 -2.33104808e+13  9.59265392e+13  1.79090010e+14  1.05606495e+13
 -7.94156579e+12 -9.41443762e+13  9.16569347e+13  1.47138535e+14]
4.741143E-10 [ 1.34873593e+14 -1.33533875e+13  8.62187743e+13  1.13087464e+14
 -2.54901822e+12  1.79540288e+14  1.05933421e+14  4.01219073e+13
  1.83763151e+14  7.79884147e+13 -2.99770277e+13 -1.09961705e+14
 -2.53069914e+13  9.42395063e+13  1.79732884e+14  1.32214931e+13
 -6.87812661e+12 -9.60090607e+13  8.87423067e+13  1.46562120e+14]
4.742630E-10 [ 1.34881560e+14 -1.35389364e+13  8.58253345e+13  1.13163272e+14
 -3.28014448e+12  1.79071142e+14  1.06475064e+14  3.88542932e+13
  1.83312632e+14  7.91933379e+13 -2.83668245e+13 -1.09982785e+14
 -2.72852368e+13  9.25265789e+13  1.80335330e+14  1.58724197e+13
 -5.77048540e+12 -9.78123687e+13  8.58158526e+13  1.45899380e+14]
4.744118E-10 [ 1.34889508e+14 -1.37239027e+13  8.54320953e+13  1.13236481e+14
 -4.00894671e+12  1.78598931e+14  1.07007450e+14  3.75879283e+13
  1.82849127e+14  8.03819394e+13 -2.67495424e+13 -1.09973235e+14
 -2.92447117e+13  9.07884843e+13  1.80897279e+14  1.85122478e+13
 -4.61946563e+12 -9.95535346e+13  8.28795356e+13  1.45151210e+14]
4.745606E-10 [ 1.34897438e+14 -1.39082872e+13  8.50390634e+13  1.13307101e+14
 -4.73540455e+12  1.78123698e+14  1.07530578e+14  3.63229459e+13
  1.82372760e+14  8.15540903e+13 -2.51255643e+13 -1.09933208e+14
 -3.11849210e+13  8.90259534e+13  1.81418680e+14  2.11398104e+13
 -3.42590819e+12 -1.01231837e+14  7.99353110e+13  1.44318562e+14]
4.747093E-10 [ 1.34905349e+14 -1.40920904e+13  8.46462450e+13  1.13375144e+14
 -5.45949818e+12  1.77645483e+14  1.08044448e+14  3.50594780e+13
  1.81883654e+14  8.27096661e+13 -2.34952716e+13 -1.09862866e+14
 -3.31053798e+13  8.72397206e+13  1.81899500e+14  2.37539552e+13
 -2.19067072e+12 -1.02846597e+14  7.69851250e+13  1.43402442e+14]
4.748581E-10 [ 1.34913241e+14 -1.42753132e+13  8.42536462e+13  1.13440619e+14
 -6.18120835e+12  1.77164325e+14  1.08549062e+14  3.37976548e+13
  1.81381934e+14  8.38485467e+13 -2.18590441e+13 -1.09762376e+14
 -3.50056135e+13  8.54305231e+13  1.82339724e+14  2.63535453e+13
 -9.14626852e+11 -1.04397180e+14  7.40309132e+13  1.42403913e+14]
4.750069E-10 [ 1.34921115e+14 -1.44579563e+13  8.38612729e+13  1.13503537e+14
 -6.90051629e+12  1.76680267e+14  1.09044424e+14  3.25376051e+13
  1.80867723e+14  8.49706164e+13 -2.02172594e+13 -1.09631914e+14
 -3.68851579e+13  8.35991008e+13  1.82739355e+14  2.89374595e+13
  4.01334414e+11 -1.05882995e+14  7.10745997e+13  1.41324092e+14]
4.751558E-10 [ 1.34928971e+14 -1.46400207e+13  8.34691309e+13  1.13563910e+14
 -7.61740381e+12  1.76193346e+14  1.09530538e+14  3.12794561e+13
  1.80341150e+14  8.60757640e+13 -1.85702933e+13 -1.09471660e+14
 -3.87435589e+13  8.17461958e+13  1.83098410e+14  3.15045925e+13
  1.75630946e+12 -1.07303494e+14  6.81180955e+13  1.40164147e+14]
4.753046E-10 [ 1.34936807e+14 -1.48215075e+13  8.30772257e+13  1.13621747e+14
 -8.33185319e+12  1.75703605e+14  1.10007409e+14  3.00233333e+13
  1.79802340e+14  8.71638825e+13 -1.69185197e+13 -1.09281805e+14
 -4.05803732e+13  7.98725522e+13  1.83416925e+14  3.40538557e+13
  3.14938071e+12 -1.08658173e+14  6.51632974e+13  1.38925296e+14]
4.754534E-10 [ 1.34944626e+14 -1.50024175e+13  8.26855627e+13  1.13677060e+14
 -9.04384728e+12  1.75211081e+14  1.10475042e+14  2.87693608e+13
